CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,
#DIV/0!,0.263046658,0.559231066,0.008269366,0.102547246,-0.738741969,-0.561468799,1.436771454,-0.326777737,-0.091443951,-0.22843675,-1.045644513,-2.887815379,-0.361241967,-1.002438678,-0.032354227,-0.083610676,0.058904841,0.020099031,0.027151485,0.005615716,-0.116352574,-0.090279367,-0.078521138,-0.116206165,1.207470192,0.162728694,1.22249079,0.335280821,#DIV/0!,0.205826414,0.001601227,-0.979168895,1.012112272,pre
-5.169849875,0.904414758,1.671802056,0.214503942,1.19124252,-0.40209838,-0.144649866,1.107423929,-0.118419372,-0.112371298,-0.128533176,-1.047189154,-2.840823957,-0.300470144,-1.185236859,-0.083747159,-0.142403894,-0.12348483,-0.176467893,-0.083250976,-0.166242336,-0.194295229,-0.131629499,-0.102738892,-0.127754075,0.239558401,-0.019032891,-3.336685738,-0.525368039,#DIV/0!,0.177607044,0.399782653,2.226741393,0.500751054,pre
-7.06053925,1.061612421,3.214841457,0.042691499,-0.702267261,-0.897967935,-0.922003403,1.992601326,-0.422927349,-0.101435717,-0.098579936,-1.063118194,-2.893034242,-0.245873571,-1.184029453,-0.147051737,-0.285507414,0.090387565,-0.090611876,-0.073594897,0.040628794,-0.177661956,-0.126380643,-0.139172125,-0.129201343,1.165097518,0.278944793,-5.801161384,0.445358128,#DIV/0!,-0.08890469,-0.111592145,-1.95833802,0.961854547,pre
3.233008385,1.126452333,2.856279095,0.340613769,1.05216819,-1.004033993,-0.830640313,0.68802408,-0.503656004,-0.093551679,-0.081687485,-0.991576494,-2.544352673,-0.29436405,-1.086047782,-0.155499693,-0.261400251,-0.12122042,-0.119309593,-0.027340492,-0.093783838,-0.092858109,-0.084156783,-0.044730814,-0.103764063,1.200624783,0.662720193,-6.41081635,0.52893421,#DIV/0!,0.166386321,0.134303534,4.3192811,0.427984004,pre
7.46083546,2.998573875,4.187265959,0.342859068,0.026621956,-1.181515696,-1.019531279,-0.551903188,-0.388014639,-0.108717888,-0.68810271,-0.982287384,-2.379426789,-0.240264217,-1.305479492,0.063124783,-0.11518795,0.222624991,0.022232899,-0.042679894,0.146644864,-0.117699221,-0.091356801,-0.063604482,-0.102668069,0.472845283,-0.038571976,-1.63895738,-0.127285979,#DIV/0!,0.692054471,0.451089222,-1.95833802,-0.924575209,pre
#DIV/0!,0.408468072,0.900962408,0.00741822,-0.327514832,-1.186982813,-1.745264763,1.590287611,-0.495553286,-0.100984573,-0.095817737,-0.989632207,-2.512866116,-0.668539319,-1.202549248,-0.050548622,-0.11049166,0.138885246,-0.048072064,0.009622406,0.111695499,-0.09354518,-0.086489235,-0.057050763,-0.111925851,0.550053021,-0.178762904,1.22249079,0.393122645,#DIV/0!,0.841962149,0.42737786,-1.305558603,-1.73598568,pre
1.34231901,-0.039335862,2.499998264,0.499556517,0.637844816,-1.074519521,-1.277397541,1.19030685,-0.563909302,-0.116910288,-0.217281596,-0.971755153,-2.498098229,-0.48021582,-1.101294919,0.067873606,-0.152052888,-0.257795535,-0.339714581,0.007903627,-0.278078833,-0.089344746,-0.129983507,-0.050695841,-0.08929328,-0.033527515,0.714251321,-4.98249426,-0.227457494,#DIV/0!,1.190873445,0.255965568,1.506154394,1.664416436,pre
#DIV/0!,0.896391044,1.945621483,-0.115295595,0.724182863,-1.260396356,-1.935763135,1.892682461,-0.595929482,-0.108186092,0.034196218,-0.973680681,-2.590124631,-0.390230034,-1.008695357,-0.09340319,-0.303102981,-0.345842682,-0.353282043,-0.011431222,-0.339712327,-0.098588025,-0.129638113,-0.078218045,-0.112165103,1.516781326,0.637562906,-7.63658047,0.204546334,#DIV/0!,0.087312012,0.939598154,4.3192811,0.874628159,pre
3.381824493,1.40047541,0.205971119,0.712801085,1.935311121,-1.094186705,-0.789472699,4.160140218,-0.526343858,-0.11533468,0.146276601,-1.003825526,-2.693015147,0.342355386,-1.043946233,-0.035551517,-0.253910937,0.052039366,-0.253674412,-0.068344343,0.029314046,-0.12023598,-0.140275054,-0.082586696,-0.098792955,1.314783986,0.34349411,-3.57466097,0.262249738,#DIV/0!,1.472575122,0.65819195,-1.17500272,1.69302829,pre
#DIV/0!,0.976459104,1.654516857,0.488903225,0.253974097,-1.016318285,-0.988972715,0.416488554,-0.495844532,-0.126854716,-0.26380811,-0.96770193,-2.58012619,-1.614298896,-0.938731599,-0.066862979,-0.2073282,0.167033934,-0.122658512,-0.042546726,0.16710752,-0.125807671,-0.152477428,-0.054863364,-0.112807352,0.680297919,0.367884253,-6.023484612,0.12036335,#DIV/0!,0.670222851,1.087916826,0.18135309,-0.286542492,pre
9.74517727,0.408468072,3.806880785,0.116060937,0.525892923,-0.804255109,-0.525591594,0.380531148,-0.276964825,-0.128931009,-0.367191814,-0.962753559,-2.727293609,-0.507715128,-0.823161472,-0.146404631,-0.263965899,-0.021973844,-0.254602482,-0.116702122,-0.008386658,-0.173522906,-0.152944155,-0.006248187,-0.108515057,1.097116139,0.083537225,-2.41135466,0.559020179,#DIV/0!,1.183255559,0.460307229,0.100651323,1.924805237,pre
-3.2791605,0.376656261,1.928311023,0.277050606,-0.214870868,-1.34062212,-1.889972673,1.758746769,-0.575307789,-0.130977488,-0.051789544,-1.01119849,-2.79461367,-1.021648266,-1.177867287,-0.131997571,-0.259101814,0.172907523,0.021936819,-0.035726374,0.177189641,-0.159687075,-0.164067199,-0.026159522,-0.101092738,1.472584524,-0.373757586,-2.592773437,0.045514119,#DIV/0!,1.183554481,0.223645535,0.34638754,0.577476522,pre
3.880836807,0.728514253,0.729472157,0.164490095,0.76510634,-1.486236051,-2.638153082,1.744653318,-0.644761338,-0.118302646,-0.239313819,-1.010858668,-2.793139933,0.030880272,-1.190316582,-0.05439691,-0.261244374,-0.112797568,-0.194078737,-0.041262107,-0.080688683,-0.153783626,-0.158778565,-0.086127116,-0.129147056,1.746820458,-0.506960545,-3.8644619,0.221905634,#DIV/0!,0.197489573,0.13962145,1.18047154,-0.336702126,pre
1.824530283,1.026122153,2.0997284,0.302158782,0.516480695,-1.075525762,-0.658631939,0.323470858,-0.452713756,-0.130406534,0.075224776,-0.987042361,-2.816391656,-0.201039638,-0.811043752,-0.061016764,-0.232524914,-0.126903111,-0.29902712,0.041972,-0.13778323,-0.047402503,-0.135278746,-0.06184636,-0.095153062,0.612212444,0.532457191,-3.314687253,-0.088483623,#DIV/0!,-0.023792259,0.687763768,3.76322513,0.846282061,pre
7.82119274,1.724306451,0.859214819,0.228037863,1.096973461,-1.11492889,-0.973043474,3.446773933,-0.537465489,-0.123991,0.054063255,-1.03835032,-2.853826521,-0.287304276,-1.305534595,0.087755159,-0.208486121,-0.007017723,-0.215276597,-0.125847834,-0.013263208,-0.164946999,-0.163656148,-0.075780606,-0.101259769,0.342374905,0.374894852,-5.011732768,0.147095629,#DIV/0!,0.603888632,0.470912546,2.226741393,0.409458085,pre
9.74517727,-0.564920034,0.678760174,0.067305963,0.395258358,-0.885177154,-0.49994754,1.259526332,-0.469943107,-0.134639822,0.248040385,-1.04312389,-2.873118948,-0.745464095,-1.136146068,-0.246305294,-0.398121106,-0.237024726,-0.548147832,-0.136086317,-0.284651198,-0.16668133,-0.168780192,-0.08372349,-0.072038347,1.195500781,1.420065957,-5.038068962,0.272177415,#DIV/0!,-1.063660743,0.18649012,-3.578881947,-1.080175483,pre
-5.169849875,0.075335275,0.426393245,0.312095203,0.208622385,-0.814811794,-0.329111151,3.815826244,-0.408594196,-0.114485047,0.054146324,-1.057010527,-2.919361637,-0.648141832,-1.303377472,-0.325587984,-0.450776387,-0.134604666,-0.272482808,-0.084679113,-0.087945429,-0.195285939,-0.187039414,-0.10367536,-0.115743125,1.602658631,0.614797145,-6.092503356,0.849567927,#DIV/0!,0.558561282,0.380870517,4.3192811,0.785611071,pre
-6.38549773,1.724306451,1.753626022,0.270211546,1.05635775,-0.699416946,-0.341151086,1.610315273,-0.315696166,-0.11336962,-0.010259318,-1.018544781,-2.928338764,-0.599321322,-0.921088131,0.067531966,-0.190138903,0.02120494,-0.162406508,-0.092643947,-0.004969227,-0.195569214,-0.20654611,-0.055280115,-0.116659276,0.455109884,-0.076602195,-2.96936345,0.146367052,#DIV/0!,0.947255749,0.257443511,-0.979168895,-1.649793479,pre
2.661922933,0.896391044,2.50577082,0.177380685,0.495588144,-1.157205355,-2.046669188,1.411712647,-0.60593957,-0.131302737,-0.086730358,-1.022389133,-2.863667964,-0.020169995,-1.074071668,0.113269793,-0.146228238,0.200540178,-0.127284848,-0.094644101,0.205017764,-0.180594988,-0.178289812,-0.055505095,-0.090760898,2.04104993,0.474384628,1.22249079,0.48804533,#DIV/0!,0.219945523,0.266529748,-2.965615675,1.442405029,pre
#DIV/0!,-0.039335863,2.189822351,-0.051761091,0.375459333,-0.908887348,-0.405368391,1.979361094,-0.484201026,-0.10753764,0.039312109,-1.010812397,-2.89763534,-0.092042639,-0.986493649,-0.028741422,-0.306288843,-0.200171729,-0.286066575,-0.059729577,-0.177351738,-0.182726657,-0.170485212,-0.04273292,-0.086106129,0.281238904,0.4558805,-4.82460976,0.224830514,#DIV/0!,0.6574476,0.014740036,-3.541797065,0.486249261,pre
7.46083546,1.342743061,0.992917117,0.460959244,1.188543724,-1.199513057,-1.223456743,2.096898966,-0.54165695,-0.090915827,-0.119570715,-0.990818138,-2.934926556,0.054640746,-0.918988731,0.277253976,-0.016484679,0.029262485,-0.109699949,0.015645187,0.120214445,-0.138839698,-0.151970491,-0.0320348,-0.106387396,0.486536099,-0.210486573,#DIV/0!,0.056142475,#DIV/0!,0.683364612,0.551661839,#DIV/0!,2.692065861,pre
#DIV/0!,1.576318931,2.444962074,0.193784553,1.063026232,-0.820420055,-0.516725606,2.016048448,-0.312959709,-0.107002925,-0.173073324,-1.063515038,-3.058304453,-0.152761646,-1.138508413,0.245133477,-0.015257752,0.080250169,-0.087942392,-0.025894554,0.120159999,-0.097244555,-0.13767766,0.052587579,-0.049826166,1.649166425,0.891907562,-2.592872855,0.927254915,#DIV/0!,0.744716551,0.965586152,0.17319393,0.416610858,pre
7.46083546,1.47240579,3.037172189,0.64098847,1.805150011,-1.141949679,-1.241283448,0.877939399,-0.411564465,-0.113579486,-0.479616793,-1.040868421,-2.938511299,-1.180310705,-1.175420684,0.01228819,-0.090382581,-0.151300019,-0.156548107,0.008436578,-0.041754117,-0.097473564,-0.14604953,0.018085605,-0.097478612,0.697066321,-0.925049318,-6.4082365,0.555138015,#DIV/0!,1.709582715,0.608050926,-6.27761889,-1.538178234,pre
-0.19817416,1.648306294,2.486704736,0.25535443,0.304849108,-1.173282326,-1.444159598,0.344749946,-0.636191567,-0.116546091,-0.335106715,-1.016862907,-2.966811132,-0.235256997,-0.989424371,0.150929076,-0.063791735,0.104219874,-0.014033403,0.051357282,0.165508443,-0.053618774,-0.126327681,0.006771931,-0.08616843,0.733721044,-0.268130081,-7.63658047,0.104066324,#DIV/0!,-0.134786271,0.725632268,-2.745318893,2.480625611,pre
3.381824493,1.752276419,3.506498555,-0.005974119,0.672516446,-1.369834196,-1.726998829,2.12121083,-0.605650258,-0.098456834,-0.122506781,-0.947974201,-2.936610149,-1.030593905,-0.507287501,0.203590471,0.011424765,0.295036854,0.012263713,0.09363551,0.307753477,0.002836722,-0.102203377,0.025739367,-0.05909503,1.748475857,0.739888333,-2.5925746,0.492409138,#DIV/0!,0.979883477,0.969262339,0.90244354,-0.615423417,pre
7.46083546,1.576375914,-0.600577796,0.612421348,1.522079427,-0.789683379,-0.299705555,1.57683158,-0.341273276,-0.115585358,-0.08222336,-1.01302626,-2.957654856,0.02266703,-0.967788468,0.047795654,-0.125884875,0.135817919,-0.042537192,0.084852646,0.260098755,0.002441658,-0.099458122,0.019480469,-0.044238661,1.955959954,0.44697339,-2.592773437,0.546439685,#DIV/0!,0.933148148,0.301705822,0.18724815,3.326994699,pre
7.46083546,1.407634258,3.013295405,0.198669481,0.490396369,-0.819166327,-0.552469981,1.885980071,-0.387047546,-0.105457853,-0.191201942,-1.01797337,-2.975754855,0.290935134,-0.994724843,0.145250048,-0.138286074,0.118462514,-0.050028545,0.04149448,0.177271712,-0.041050988,-0.095584878,0.00672224,-0.057551384,0.653665695,-0.016763218,#DIV/0!,0.785403773,#DIV/0!,-0.13910682,0.797293478,2.226741393,2.798963463,pre
2.620377223,0.05661008,3.115472106,0.209994069,0.314247819,-1.245261805,-0.919748826,3.291270078,-0.60755154,-0.102401365,-0.255061692,-1.046093576,-2.92318096,-1.593330755,-1.356032961,-0.153693119,-0.216425825,0.080759334,-0.096264251,0.068778982,0.097794117,-0.063098908,-0.100476558,-0.010241088,-0.056165258,0.448264476,0.666624397,-6.4082365,-0.278827109,#DIV/0!,0.037013869,0.177488747,1.18047154,-0.613520817,pre
-3.2791605,-0.183390815,1.017810752,-0.520295712,-1.24531811,-0.754670823,-0.407701415,1.669959737,-0.401284623,-0.120047085,-0.154561773,-1.01758421,-2.955086444,-0.419974524,-1.044608275,-0.216046999,-0.306261035,-0.252433863,-0.374857712,0.046349037,-0.205518342,-0.028074018,-0.102895048,0.032639991,-0.039672947,0.404397655,0.634757918,-3.746233147,0.451985916,#DIV/0!,0.595493289,0.633697745,-5.341323697,2.787389031,pre
7.46083546,0.73808059,2.290877682,0.295025621,0.386372499,-0.520376097,0.325228248,1.446387438,-0.330502499,-0.113696234,-0.320651707,-1.024533778,-2.890458203,-0.201389554,-1.165190497,0.03880351,-0.170523193,-0.041150643,-0.183662373,0.027151485,0.062893456,-0.045730687,-0.101488433,0.007770056,-0.033415723,3.061131478,0.931918964,-0.685041905,1.018146367,#DIV/0!,0.40449907,0.65265019,4.3192811,2.257444849,pre
-9.30382633,3.092044417,0.46675782,0.51272532,0.777320022,-0.995135328,-1.42149562,1.779328149,-0.519233378,-0.115823052,0.010880609,-0.993927098,-2.818128417,-0.027064235,-1.157756383,0.01168974,-0.269635251,0.164657595,-0.13612064,0.009921519,0.142632757,-0.047258235,-0.107644628,0.005923528,-0.055800002,2.115443435,0.166890682,-6.097377968,0.823975418,#DIV/0!,0.274315386,0.756063004,3.763328153,-0.183699347,pre
8.674008053,1.026036697,1.909551097,-0.005150272,-0.694939771,-0.847114,-0.457878074,2.674514413,-0.354515615,-0.115517406,0.029903404,-0.979511822,-2.787010906,-0.206863141,-1.09858214,0.168293342,-0.060017525,0.16857068,-0.080533367,-0.0171329,0.193138641,-0.110261022,-0.128305971,-0.013456294,-0.064525936,0.162807902,0.017471328,-2.754825833,0.706844986,#DIV/0!,1.703231161,0.245072205,2.226741393,-1.177834358,pre
3.233008385,-0.341718383,-0.741699301,-0.368467434,-0.221173064,-1.248705454,-1.922295146,1.07029094,-0.680433949,-0.124954081,0.11399827,-0.997074861,-2.818142054,-0.230731492,-1.173761979,-0.109726322,-0.288762839,0.025925665,-0.239983806,-0.019017675,0.036092011,-0.090155063,-0.128992313,-0.02289388,-0.049611489,1.557264485,1.21070093,-5.05658398,0.70797305,#DIV/0!,0.958965949,0.791464282,4.3192811,2.526797069,pre
#DIV/0!,1.407634258,3.300801134,0.319225579,0.431101137,-0.85973433,-0.88031057,1.510353024,-0.468183385,-0.132722188,-0.405451483,-1.021425515,-2.804166387,0.498754172,-1.186657311,0.241921117,-0.089006594,-0.105586894,-0.26497502,-0.086212611,-0.066199285,-0.161973411,-0.161026438,-0.023056098,-0.099855184,1.913973982,-1.012407882,-6.230595115,0.879040445,#DIV/0!,0.333782529,0.724412306,4.3192811,3.812957483,pre
#DIV/0!,1.565995997,-0.403263217,0.077424137,-0.165735118,-1.130114984,-1.1648992,2.927714779,-0.604900482,-0.133445345,-0.09393715,-1.070265782,-2.910282323,-0.10614056,-1.343101203,-0.035868176,-0.306689163,-0.060525314,-0.296968183,-0.086309895,-0.002624216,-0.150143655,-0.142677107,-0.081839275,-0.098443009,2.695516157,0.709252085,-4.366648197,0.705368637,#DIV/0!,1.553330776,0.182784989,-1.305558603,0.535658614,pre
-2.71909547,0.232510584,-0.577507771,0.268461326,0.067507319,-1.366823096,-1.660948085,0.99075702,-0.720546227,-0.13257384,-0.226294334,-1.049979306,-2.893760512,0.488398497,-1.113463654,0.225750102,-0.093074195,-0.015246848,-0.251054433,-0.118222501,0.114384071,-0.224618773,-0.176559135,-0.065686143,-0.090309911,2.035281242,0.268021936,-6.226718305,0.670635109,#DIV/0!,0.124785544,0.337125732,-8.185179475,-0.078738067,pre
-9.042198182,0.133315549,-0.817776155,0.090292974,0.00167487,-0.945605962,-0.961133587,2.426569596,-0.604409848,-0.138316157,-0.115976317,-1.099334381,-2.932077859,-0.028915272,-1.334239752,-0.086403642,-0.29577144,0.070700042,-0.18245705,-0.152014229,0.068588861,-0.208775371,-0.17121948,-0.092477878,-0.096622556,0.630108334,0.755012118,-5.918927907,0.232412763,#DIV/0!,0.816827371,0.126427486,4.3192811,0.039787953,pre
-8.751573971,1.184432607,0.755628473,0.119593676,0.742283027,-1.659518905,-1.438646173,1.301784848,-0.805700839,-0.144265872,-0.511248634,-1.077516503,-2.883486197,0.518859153,-1.402893253,0.126399632,-0.1859787,-0.097912212,-0.33848184,-0.135206107,-0.094213554,-0.190751725,-0.179002523,-0.029586271,-0.078572331,0.688396766,0.343401795,-4.90162333,0.399401846,#DIV/0!,-0.532620895,0.453746468,-1.305558603,1.994842508,pre
-0.346192678,1.28717332,0.952990351,0.176695548,0.128282963,-0.836903677,-0.30103158,0.914162721,-0.376821001,-0.132356716,-0.103718708,-1.02981131,-2.868725228,-1.107250311,-0.86524255,0.012146653,-0.145896906,-0.046336937,-0.237156964,-0.042714113,-0.023624619,-0.141264318,-0.15895449,-0.043189494,-0.095917767,0.845362641,-0.725921206,-5.88294077,0.467838291,#DIV/0!,0.122853527,-0.02197091,0.17319393,3.14053718,pre
-6.752540083,0.376599278,0.01467797,0.4098139,0.483587925,-1.126468253,-1.524041617,2.855553379,-0.601975358,-0.121212973,-0.169600112,-1.050227028,-2.885856627,-1.879964727,-0.985370928,-0.248026637,-0.281045169,-0.052956217,-0.280459509,-0.043595194,0.020895162,-0.121874463,-0.151337581,-0.047623847,-0.083848543,1.056029524,0.212761917,-5.875319386,0.239887051,#DIV/0!,0.523188873,1.007760775,-2.291431845,-0.289521851,pre
0.113852143,1.589350811,0.753222361,-0.248748132,0.068362969,-1.391027283,-1.479370045,0.057166234,-0.654226095,-0.119986737,-0.416265923,-1.07270667,-2.946361802,-1.075476122,-1.132535098,0.130407404,-0.027449485,0.116550175,-0.057428808,-0.078008306,0.157016372,-0.151332731,-0.141924568,-0.015527101,-0.071885309,0.010269352,0.473946757,-3.20704484,0.280752137,#DIV/0!,0.244556682,0.328467649,-6.27761889,-0.813834148,pre
4.939479588,0.096043711,-0.119980109,0.169955655,0.731816323,-1.660875532,-1.540015733,1.127912909,-0.768412619,-0.104953329,-0.31064101,-1.1403584,-3.022603867,-0.65192455,-1.6452048,-0.040481551,-0.203940549,-0.226453267,-0.366116332,-0.02334129,-0.145172828,-0.097966431,-0.13352019,-0.083388811,-0.090834921,0.316766139,0.403691393,#DIV/0!,-0.028815352,#DIV/0!,-0.139128075,-0.118130251,-4.8731761,0.417576791,pre
2.019906995,0.93874095,-0.120482818,-0.503254625,0.198744256,-1.222578382,-1.429612786,1.26920212,-0.760764143,-0.108295213,-0.294840137,-1.056082993,-2.926047539,-0.436841682,-1.128559959,-0.134769375,-0.254607352,-0.183785059,-0.215072561,-0.042646149,-0.120864557,-0.109224607,-0.121743605,-0.116012218,-0.13445962,0.834019948,-0.81796504,-4.827079933,-1.029365768,#DIV/0!,0.272592565,0.200344972,-6.61303086,-0.286232762,pre
3.233008385,0.262944088,0.25074813,-0.709022839,-1.15610743,-1.478626073,-1.066224993,-0.036046783,-0.82752131,-0.122538938,0.063420279,-1.12377237,-3.040375326,-0.546068563,-1.345180425,0.037906598,-0.127373445,-0.107951789,-0.268629258,-0.085171066,-0.10569498,-0.170405739,-0.14115343,-0.069456796,-0.089186044,-0.229862932,-0.13194249,1.22249079,-0.427519835,#DIV/0!,-1.282115612,-0.248242938,#DIV/0!,-1.58273816,pre
-3.2791605,-0.399801227,-0.621309227,-0.555073653,-0.786686498,-1.064968339,-1.6495981,1.562175126,-0.667557081,-0.100655949,0.114356388,-1.071000952,-3.006837343,-0.012109778,-0.910793037,0.027292061,-0.197081838,0.241001621,-0.023224342,-0.097088101,0.210132356,-0.10107271,-0.11167651,-0.020480131,-0.085672459,0.400366583,-0.903843243,-10.23163795,-0.182175184,#DIV/0!,-0.887428088,-0.329039131,-6.151578965,-1.412414404,pre
0.200148105,0.07528399,0.491797309,-0.661077873,-1.161524217,-1.865596808,-2.39263794,1.446444368,-0.954160286,-0.090151211,-0.505433088,-1.158997822,-3.132474018,-0.229432016,-1.386488105,-0.012219914,-0.155391124,-0.314440708,-0.322140693,0.00086682,-0.297398603,-0.059044268,-0.107959351,0.038667891,-0.029300798,1.424879964,0.476685474,-0.685041905,0.277967108,#DIV/0!,0.10730908,-0.454952417,-4.98190701,-0.162621379,pre
-3.2791605,1.184432607,0.289145171,-0.00438031,0.298931437,-1.389890701,-1.183577165,1.824833408,-0.793144463,-0.08889154,-0.008345941,-1.07178232,-2.980443547,-0.592601718,-0.993771311,-0.029311597,-0.200257924,-0.204591886,-0.298192733,-0.010096144,-0.23254794,-0.070274681,-0.086805996,-0.005230185,-0.053320742,0.678737035,-0.559395916,-5.01792161,-0.484242876,#DIV/0!,-0.081105171,-0.223709689,-1.305558603,0.631671639,pre
-5.210491977,1.026070868,-1.819356833,-0.209251828,0.132146415,-0.874452075,-0.946082015,0.231454839,-0.628151617,-0.090650516,-0.253823323,-1.094805943,-2.963509391,-1.075270407,-1.077893303,0.06479438,1.821607043,-0.116423263,-0.175100469,0.041518021,-0.074645676,0.02311179,-0.055521334,0.043388606,-0.03300365,0.249652198,-0.006057301,-0.303535366,0.241771728,#DIV/0!,-0.001675387,0.297166261,-2.57726566,0.242212374,pre
-2.63135958,0.480512419,-1.637175143,0.052575238,-0.046509124,-0.999990825,-0.24239623,1.583457068,-0.558356945,-0.067311033,-0.150566889,-1.067375392,-2.95093758,-0.126443457,-1.09203557,0.302411877,0.061333893,0.059723793,0.012170921,0.05860011,0.116738441,0.013187214,-0.074183853,0.02711918,-0.055830485,1.925063844,0.203441501,-8.307979267,0.504556854,#DIV/0!,0.409515464,0.759887143,5.471643925,-1.155553209,pre
-8.82519722,-0.429048301,-0.356553642,-0.437979147,-0.806177241,-1.104121966,-1.070082666,0.110086931,-0.680464051,-0.10355172,-0.173657263,-1.102435424,-3.079843711,0.796372717,-1.079528996,0.209652849,-0.137589659,-0.25551247,-0.329324781,-0.152404847,-0.190124258,-0.178094399,-0.108032749,-0.022300135,-0.022651367,2.434918829,1.616049499,-7.64301041,-0.168911314,#DIV/0!,0.190799979,0.308508399,-4.140308193,-0.024973913,pre
-6.446261408,-0.018186552,2.104028283,-0.331103451,-0.188797538,-1.533593322,-1.518200195,-0.439451853,-1.00439394,-0.119794409,-0.406859974,-1.09426157,-3.068242048,-0.197352259,-1.163362682,0.004147927,-0.251193829,0.19340355,0.02772073,-0.057145319,0.251825327,-0.07437191,-0.103294018,0.013273008,-0.04247027,0.851024534,0.46711228,-3.802312658,0.176726562,#DIV/0!,0.651966194,0.261397033,-2.926172498,1.672367493,pre
-7.363543178,0.075335275,0.635422845,-0.398957589,-0.807550652,-1.305472733,-1.063557274,2.09503014,-0.892729669,-0.102156554,0.269258358,-1.072512132,-3.006729934,0.035044703,-0.996818324,0.125693041,-0.041797799,0.141924906,-0.043952439,-0.076605264,0.158211974,-0.107939237,-0.051048767,-0.058472603,-0.087168358,0.994893523,-0.06016577,-4.413996969,-0.457994389,#DIV/0!,0.06035571,-0.299502782,0.811139772,1.08469211,pre
-4.127612908,-0.464538569,-0.265778683,-0.259469094,0.006676731,-2.009645783,-3.349170661,1.680238911,-1.264779766,-0.078582289,-0.131165985,-1.078676892,-2.708825777,0.850267634,-1.254366494,0.125051331,-0.036299037,-0.054216072,0.030743721,-0.068682141,-0.034662604,-0.050536389,-0.040476263,4.0325E-05,-0.061874416,1.060027375,0.04627635,-3.70859218,0.113614084,#DIV/0!,-0.014210991,-0.001649858,1.555222987,0.068163612,pre
#DIV/0!,-0.910941871,-0.575272265,-0.295673807,-0.457125621,-1.59587419,-2.132340486,2.163739947,-0.981370088,-0.071246137,-0.081591372,-1.117164983,-2.906250594,-0.222923459,-1.336859274,0.091212668,-0.005989767,0.069141691,0.03883353,-0.016979946,0.062832121,-0.038514105,-0.045439729,-0.046723742,-0.045238444,2.283893171,0.468777386,-2.808909577,0.22421032,#DIV/0!,-0.119788269,-0.111883226,-1.421959606,0.065509056,pre
-5.169849875,-0.781262047,-1.204022237,-0.60690928,-1.749738753,-1.337802899,-1.446444743,-2.00520463,-0.756662983,-0.069013773,-0.478342351,-1.071402633,-2.991015671,0.153312302,-0.936201836,-0.069744568,-0.108919358,0.042324266,-0.014632334,0.06176566,0.09488357,-0.030168414,-0.013985511,-0.064149644,-0.064812364,0.623559674,-0.294108712,-5.63833666,-0.119488761,#DIV/0!,-0.7108342,-0.300545046,-0.892572068,-1.747828998,pre
#DIV/0!,0.039793722,0.794919047,-0.146387703,-0.272264676,-1.071129302,-1.62793154,1.745170717,-0.754753389,-0.001488564,0.006551536,-1.019533582,-2.893668626,-0.112828226,-0.935632819,0.2246174,0.143560765,0.162634673,0.082931578,0.166406062,0.161727382,0.025239446,0.023431366,-0.027646784,-0.029522859,1.174186578,-0.428220244,#DIV/0!,0.256366226,#DIV/0!,0.21206234,0.385365358,-0.979168895,1.643886762,pre
-3.2791605,-0.852944483,-0.913695759,-1.00050169,-1.416072764,-1.1247547,-1.205933869,0.230845211,-0.724694261,0.007124279,0.106263475,-1.07066593,-3.038450955,0.332117806,-1.372489745,-0.103925414,0.011676826,-0.13753234,-0.054726017,0.219086808,-0.109843007,0.037307661,0.043394684,-0.034877152,0.00320092,1.328682044,0.50801624,-4.82460976,-0.430942552,#DIV/0!,0.444931763,-0.613567442,0.226691305,-1.277991706,pre
-7.06053925,-0.118550903,-1.14194929,-0.320804267,-0.774651175,-0.992994975,-0.556868746,1.323957006,-0.473364603,0.02131301,0.231515256,-1.05289672,-3.046742223,-0.204299704,-1.332656246,0.165815675,0.020874946,0.006988721,0.022046878,0.226155159,0.023987112,0.081855875,0.057867927,-0.003471713,0.010027776,1.712819971,-0.081698443,-0.049197673,-0.107211443,#DIV/0!,0.94413294,0.372780028,-2.800132515,0.067050441,pre
7.46083546,-1.039310399,1.853736766,-0.916828875,-1.399633854,-1.646029847,-2.855542064,1.439487232,-0.941310441,0.029475287,-0.351788862,-1.02388417,-2.989684318,-1.281077075,-1.185912217,-0.09848672,0.03786339,-0.061564686,0.076680013,0.27382474,0.005580616,0.044342875,0.034972347,-0.041154271,-0.034242809,0.297050621,-0.961245602,#DIV/0!,-0.154941706,#DIV/0!,-1.078827476,-0.719847546,-6.27761889,0.26444434,pre
9.74517727,-0.810611691,2.208922263,-1.405462549,-0.923903901,-1.655569546,-2.139582154,1.19024992,-0.920472148,0.029477871,0.208408457,-0.984967351,-2.837030933,-0.032010868,-1.26260783,-0.046525518,0.009854968,-0.104050872,-0.009495153,0.182047587,0.026119551,0.029538178,0.036466664,-0.007534422,0.004559504,0.866643569,-0.172852632,-4.82460976,-0.356543302,#DIV/0!,-1.678829742,-0.184269908,-7.549325947,-2.479620842,pre
