CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34
3.100622618,0.169471388,0.087640938,-0.183707829,-0.054622022,0.057501844,-0.103255456,-0.064939452,-0.125937921,0.6842834,0.306288779,-0.082252912,0.078972752,0.849490827,0.000199748,0.124731434,-0.391167755,0.17546542,-0.061599797,-0.687602301,0.149017871,0.124004271,0.433429706,-0.078109309,0.129207879,0.3072495,-1.381293171,-0.17619181,-0.038715806,0.955231667,-1.648607707,0.234619892,0.073592543,0.305169327
1.21208665,0.308045978,0.061744405,-0.202212668,-0.026459964,0.107570422,-0.018200898,-0.018446359,-0.07400389,0.824004793,0.347725603,-0.091393094,0.042445615,0.904203375,-0.010555318,0.184562053,-0.242327557,0.166682087,-0.03418401,-0.783220709,0.066189574,0.160465839,0.48948093,-0.069559727,0.183373477,0.34269339,-1.030243196,-0.186583041,0.016606457,1.053043855,-1.629950511,0.709492969,0.034829977,0.166641356
1.399897668,0.21277249,0.000117167,-0.256210816,-0.227490589,0.086893098,-0.034767172,-0.05653023,-0.042409289,0.58154437,0.319865066,-0.130119397,0.024926702,0.808847286,-0.047236343,0.082615883,0.152420351,0.1563689,-0.02907618,-0.303376968,0.034108621,0.099012952,0.436603766,-0.109994447,0.162942168,0.341832201,-0.945449393,-0.148379449,0.025046499,1.101311996,-1.821597876,-0.223137929,-0.025754506,0.162387726
0.779785921,0.123496874,-0.036406727,-0.335229791,0.063335553,-0.062623448,-0.08312767,0.042757824,-0.169098758,0.186452533,0.270679562,-0.142970519,0.01459424,0.721040023,-0.086304978,0.023609795,-0.309545718,0.088899156,-0.07887244,-0.349835823,-0.036364092,-0.020419362,0.315073867,-0.193744121,0.066797219,0.221000405,-0.173209148,-0.252946711,-0.054127866,0.584812598,-2.075626516,-0.11664721,-0.100839004,0.094155982
0.693930444,0.078859066,-0.007631744,-0.303885148,0.17158431,-0.138738497,-0.06952164,0.113452596,-0.215815504,0.039213121,0.210588658,-0.091584006,-0.033525366,1.676074816,-0.076371508,0.116080278,-0.077324656,0.091440475,0.000332071,-0.139375926,0.031398299,-0.049941699,0.26876995,-0.191861221,0.012845398,0.141425585,0.495923168,-0.130226434,-0.149806422,0.011499105,-1.685626126,1.01995773,-0.082678038,0.141727396
2.793595616,0.056540162,0.022988298,-0.232063461,0.031349762,-0.094117878,-0.058304052,0.073060536,-0.221622072,0.288537097,0.207660992,-0.030067762,0.162462776,0.773971088,-0.029595871,0.094945913,-0.188019608,0.127525808,-0.034612525,-0.499048932,0.073864339,0.043976038,0.359855555,-0.10745339,0.129148761,0.226667911,0.15445359,-0.255395509,-0.096117155,0.173023685,-1.608954431,0.01852072,-0.023313872,0.109624042
1.328404021,0.169471388,0.023821321,-0.211171629,-0.010076007,-0.045155066,-0.012842615,-0.004996635,-0.162213036,0.401634239,0.160250503,-0.031723729,0.023370237,0.756794493,-0.021295305,0.078543904,-0.504291648,0.135885552,-0.007935753,-0.686279702,0.077682074,0.081882773,0.396648664,-0.05601191,0.197675078,0.234044635,-0.050979222,-0.20645487,-0.067843938,0.394610152,-1.719244123,-0.177566612,-0.060856121,0.185300053
1.610533651,0.170808094,0.067537217,-0.19871035,0.01206258,-0.037660593,0.003427485,0.102266024,-0.143544476,0.381783337,0.206454399,-0.003984428,0.029230888,0.798927373,0.016587727,0.137575955,-0.778142336,0.154041176,-0.106633246,-0.584718875,0.127505785,0.084387973,0.392427383,-0.040026373,0.151913892,0.236908709,-0.131950129,-0.230408773,-0.102101358,0.276810105,-1.722056593,-0.284771276,0.05421126,0.250715383
2.119694972,0.169471388,0.134161207,-0.203125189,0.041848634,-0.063623942,0.044651328,0.181199213,-0.145316293,0.172609444,0.229370474,-0.004869648,0.12290131,0.782714237,0.01516249,0.168842872,0.588302999,0.162650334,-0.086875891,-0.503685053,0.161449214,0.05515168,0.352660873,-0.051620579,0.105999276,0.158476214,0.339633185,-0.152306116,-0.158382713,0.022704892,-1.386481308,0.61880612,-0.002712272,0.137173577
1.570841344,0.261420416,0.217835613,-0.199243736,-0.062675536,-0.059835064,-0.017645824,0.091717501,-0.184934322,0.148455252,0.229162055,-0.007789622,-0.098477555,0.756232077,0.021584575,0.121940997,0.256963393,0.172750971,-0.078931665,-0.62730699,0.144606078,0.070011872,0.380292695,-0.030950132,0.152161035,0.20878867,0.160678392,-0.152549085,-0.108376756,0.124911304,-1.59063096,0.685516313,0.07481286,0.228356019
0.611418683,0.145815778,0.124575874,-0.216809929,0.035173495,-0.069335903,-0.04429997,0.12092299,-0.163810373,0.136610251,0.159303057,-0.004778521,-0.026283161,0.731057022,0.032245388,0.118384551,0.091309474,0.176469167,-0.077258219,-0.758239087,0.150453955,0.061546751,0.359811927,-0.044857643,0.104191339,0.192907413,0.222673878,-0.199047339,-0.105479234,0.112480233,-1.622527159,0.492992367,0.05421126,0.215848368
1.305298962,0.123496874,0.180930096,-0.21364293,0.091398464,-0.068475117,-0.021000557,0.07317264,-0.172424645,0.054009983,0.182883832,-0.019341326,0.022370977,0.735547722,0.028004062,0.111866719,-0.387898532,0.156046426,-0.119375758,-0.728946411,0.147395065,0.064057956,0.367075506,-0.050826073,0.108047667,0.194237998,0.13062724,-0.138802902,-0.107679494,0.056451298,-1.635856892,0.531628324,0.03360966,0.16018169
0.259139058,0.261420416,0.180936949,-0.195234488,0.068485842,-0.002019614,-0.084557955,0.013994851,-0.187105026,0.110464922,0.200743815,-0.063460994,0.01824215,0.682199918,0.021714951,0.071997681,0.007805349,0.156882995,-0.019557697,-0.58811089,0.141003348,0.080817786,0.389441859,-0.049069544,0.131119838,0.248692144,0.023328085,-0.214782102,-0.067463852,0.311871389,-1.686452795,0.332555836,0.015448694,0.009585738
1.204192803,0.26008371,0.023380292,-0.232425827,-0.040536949,0.115571859,-0.042736391,0.015703849,-0.128663062,0.318844657,0.226525836,-0.086709861,0.033429615,0.629495615,0.028640598,0.026039078,-0.398617788,0.173274118,-0.021914266,-0.8331209,0.147353925,0.1012862,0.415177446,-0.026123661,0.194684089,0.315342525,-0.334267601,-0.155794081,-0.01573152,0.667401994,-1.958196737,0.29859314,-0.002712272,0.066074514
1.727077872,0.169471388,-0.035543073,-0.229938032,0.135222264,0.040497914,-0.050137237,-0.034050201,-0.128462273,-0.173641628,0.206083202,-0.154238042,-0.001476413,0.675581926,0.033379437,0.105354995,0.012964136,0.155727814,-0.104041858,-0.666615804,0.140442706,0.047275935,0.359744665,-0.063653756,0.072462193,0.219227359,-0.287125421,-0.183278633,-0.0865312,0.372301575,-1.727160586,0.416862791,-0.026974823,0.050759909
3.135852624,0.147152484,-0.028835051,-0.314638685,-0.024101172,0.109931449,-0.09537814,-0.084677754,-0.075038109,0.128426547,0.22777057,-0.165025933,0.103821156,0.580466551,-0.007350592,0.017890073,0.855238152,0.118769808,-0.004719593,-0.277042196,0.054446357,0.055385612,0.369603091,-0.088386712,0.126001259,0.295547237,-0.377595801,-0.142235119,-0.007159938,0.625997956,-1.973337305,1.37855905,-0.064517072,0.006219276
4.188769293,0.07752236,-0.014247137,-0.32999541,-0.023608558,0.093091504,-0.167949298,-0.113650188,-0.142900781,0.161521718,0.234552181,-0.174138393,-0.017601971,0.525265819,-0.030624524,-0.065299973,-0.266718304,0.082539552,-0.011169457,-0.265906437,0.014786107,0.03179742,0.365018078,-0.115435752,0.171774403,0.33549164,-0.593670743,-0.150065072,0.006581766,0.654197754,-2.061346436,0.456475376,-0.101400026,0.164027395
2.177117008,0.010565648,-0.105074498,-0.393638928,-0.168807683,0.01516869,-0.096915089,-0.054089737,-0.099873003,-0.013376073,0.178249376,-0.149756175,-0.003171469,0.48860386,-0.055464823,-0.052776787,0.368410396,0.042468525,0.033001319,-0.174731392,-0.025753841,-0.026271344,0.295212615,-0.183627687,0.057980103,0.255267848,-0.117900069,-0.165573918,-0.04192435,0.186730132,-2.095740545,0.037374352,-0.083800082,0.01461234
2.024584197,-0.033202364,-0.055720636,-0.341494831,-0.149520501,-0.005524724,-0.104286592,-0.119871719,-0.111555494,0.010264578,0.182358138,-0.144643153,0.173073686,1.341272158,-0.059556673,-0.096846293,0.502525356,0.026376763,0.008512678,0.003800663,-0.040166246,-0.044806914,0.264936159,-0.176308925,0.090619076,0.265193892,0.074977928,-0.139344347,-0.016084458,0.136117091,-1.965154804,0.942512169,-0.13828298,-0.005675507
