CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34
0.4464,0.0032,-0.4112,-0.1928,-0.3684,-0.8797,-0.4295,-0.9929,0.0346,0.7770,0.0614,0.0776,0.1010,-0.0579,0.1083,-0.0581,-0.0649,-0.0217,-0.0753,-0.0373,-0.0945,-0.0695,-0.1802,-0.0718,-0.0066,0.0320,0.0643,0.0480,#DIV/0!,0.7916,1.4069,-0.8226,1.0304,0.1167
0.4199,0.1034,-0.5661,0.0201,-0.0360,-0.8584,-1.7577,-3.0671,-0.0909,2.5584,0.0102,0.1094,0.1574,-0.0239,0.1745,-0.0342,-0.0441,-0.0008,-0.0499,-0.0097,-0.0715,-0.0343,-0.1516,-0.0604,-0.0051,0.0349,0.0389,0.2526,#DIV/0!,0.0974,-0.0448,-3.0861,-0.9173,-0.3021
0.6872,0.8746,-0.3518,1.1031,1.5609,0.1996,-0.6943,-3.7515,-0.0746,2.2541,0.0805,0.1299,0.1772,0.0017,0.1884,-0.0158,-0.0237,0.0293,-0.0062,0.0062,-0.0299,-0.0004,-0.0558,0.0175,0.0283,0.0610,0.0901,0.0302,#DIV/0!,-0.8728,1.3332,-0.2037,0.5160,0.0317
0.1638,0.0532,-0.4351,0.3131,0.2830,0.0767,-0.4217,-1.7656,-0.0935,1.1337,0.1480,0.1388,0.1899,0.0484,0.1824,0.0103,0.0068,0.0413,0.0274,0.0365,-0.0169,0.0446,0.0444,0.0388,0.0454,0.0410,0.0847,0.0708,#DIV/0!,-0.5580,1.8774,-0.6025,0.5076,-0.0199
-0.3328,-0.3769,0.1309,-0.4303,-0.3630,-0.5392,-0.1147,-0.0350,-0.0308,1.1180,0.1722,0.1585,0.2155,0.0648,0.1801,0.0082,0.0065,0.0350,0.0273,0.0531,-0.0103,0.0836,0.0769,0.0522,0.0487,0.0909,0.0922,0.2065,#DIV/0!,0.1076,1.3956,-1.5710,-0.0625,-0.0377
0.8274,1.2928,0.5796,1.8679,1.2368,1.6171,1.3297,-0.6820,0.1968,2.7541,0.1467,0.1380,0.1800,0.0558,0.1214,0.0000,0.0038,0.0323,0.0321,0.0512,-0.0044,0.0825,0.0998,0.0491,0.0456,0.0720,0.1534,0.4744,#DIV/0!,0.8480,1.2880,0.0018,1.2063,0.1618
0.3567,0.7934,-0.2244,1.2502,1.2173,0.3766,0.4164,-1.2952,-0.0454,0.8526,0.2234,0.1398,0.1931,0.0857,0.1188,0.0203,0.0228,0.0182,0.0410,0.0551,-0.0175,0.0719,0.1112,0.0160,0.0246,0.0595,0.0981,0.0293,#DIV/0!,0.6170,1.5823,0.9519,0.9282,0.1884
-0.5937,0.5259,-0.3627,0.6861,0.8670,-0.8779,-0.2429,-0.8139,-0.1249,3.3336,0.1534,0.1518,0.2097,0.1019,0.1346,0.0431,0.0289,0.0468,0.0635,0.0656,0.0082,0.0895,0.1483,0.0361,0.0430,0.0423,0.1018,-0.5027,#DIV/0!,1.1365,1.1039,-1.1200,1.1042,0.2671
-0.1053,0.5859,-0.3687,0.5730,1.0405,0.7435,0.6889,-1.9225,0.2481,1.0536,0.1135,0.1921,0.2348,0.1177,0.1914,0.0648,0.0371,0.0833,0.1025,0.0622,0.0587,0.0995,0.1668,0.0708,0.0583,0.1094,0.0737,-0.0793,#DIV/0!,0.9902,2.7013,-0.0305,2.0367,0.1163
-0.3914,0.7466,0.3011,0.6879,0.6655,0.3882,0.2868,-1.7001,-0.1427,0.8638,0.0476,0.2026,0.2293,0.0975,0.2186,0.0609,0.0508,0.1067,0.1478,0.0793,0.0930,0.1038,0.1857,0.0897,0.0590,0.0813,0.0855,0.3759,#DIV/0!,0.6468,2.8320,0.6850,0.9966,0.0657
-0.4304,0.9760,-0.2162,1.4388,1.3897,0.0530,0.5944,-0.1097,0.0278,2.7379,0.1382,0.2068,0.2269,0.1028,0.2544,0.0858,0.0644,0.1141,0.1469,0.0877,0.1007,0.1100,0.1606,0.1050,0.0545,0.0814,0.2140,0.3135,#DIV/0!,-0.9447,1.0642,-1.0413,-0.7092,0.0560
0.0459,0.7358,-0.2707,0.8664,0.8575,0.8790,0.9486,-0.2335,0.3915,-0.0171,0.1345,0.1974,0.2150,0.0808,0.2828,0.0837,0.0470,0.1267,0.1287,0.0818,0.1091,0.1156,0.1253,0.0966,0.0302,0.1032,0.1531,-0.4125,#DIV/0!,-0.2478,0.8987,-0.7387,-0.2761,0.1645
-0.5516,0.0780,-0.3116,0.1162,-0.2095,0.0064,0.2732,-0.4088,0.1874,0.3822,0.1020,0.1686,0.1855,0.0556,0.2261,0.0526,0.0335,0.1142,0.1248,0.0622,0.1084,0.0867,0.0670,0.0939,0.0185,0.1107,0.1770,-0.1141,#DIV/0!,1.4941,1.8281,0.3642,0.2609,0.0483
-0.4014,-0.1056,-0.1419,-0.2472,-0.3405,-0.1221,0.2686,-1.8800,0.2894,-0.1428,0.2175,0.1735,0.1859,0.0535,0.2254,0.0522,0.0238,0.1054,0.1076,0.0525,0.0917,0.0784,0.0778,0.0955,0.0334,0.0944,0.2071,0.1827,#DIV/0!,0.7759,0.6152,0.1544,-0.6793,0.0163
0.5340,-0.3017,0.3364,-0.4947,-0.5469,0.0621,0.5238,-1.9709,0.2786,0.8470,0.2238,0.1987,0.2122,0.0852,0.2298,0.0553,0.0318,0.1005,0.1153,0.0806,0.0937,0.1299,0.1407,0.1329,0.0678,0.1177,0.1593,-0.1799,#DIV/0!,0.3266,0.5545,-0.3041,0.0822,0.1627
-0.1242,0.6236,-0.1687,0.7530,0.5090,1.3021,1.6384,-1.6492,0.3933,0.0614,0.1823,0.2255,0.2539,0.0845,0.2486,0.0618,0.0390,0.1161,0.1435,0.0985,0.1266,0.1525,0.1766,0.1621,0.0765,0.1216,0.1799,-0.0105,#DIV/0!,0.5190,3.1827,0.5237,1.3442,0.3513
-0.1262,0.6996,-0.0116,1.3061,1.9178,0.7868,1.1567,-2.3588,0.2285,0.2995,0.0908,0.2194,0.2617,0.1018,0.2497,0.0811,0.0463,0.1293,0.1588,0.0959,0.1350,0.1509,0.2243,0.1671,0.0888,0.1441,0.1875,-0.0967,#DIV/0!,-1.4879,1.4963,-1.2260,-0.1717,0.1604
0.4801,0.3100,0.2252,0.1329,1.1027,-1.2377,-0.9681,-0.3747,-0.1728,-0.3467,0.1422,0.2146,0.2635,0.1104,0.2771,0.0953,0.0569,0.1383,0.1642,0.0928,0.1444,0.1502,0.2038,0.1633,0.0792,0.0961,0.1512,0.0307,#DIV/0!,-0.2649,1.4977,-0.4717,0.3451,0.3103
0.6834,0.3203,0.1931,0.2747,0.9780,-0.9692,0.1668,-0.3551,-0.0260,-1.5495,0.1276,0.2304,0.2662,0.0939,0.3176,0.1024,0.0580,0.1465,0.1621,0.0966,0.1582,0.1479,0.1421,0.1431,0.0618,0.1326,0.1333,0.1128,#DIV/0!,-0.7621,1.4607,0.2165,-0.7332,0.3694
0.3147,1.0958,0.1754,1.4689,2.3214,0.1937,1.1961,-1.1297,0.2752,-0.5872,0.0825,0.2247,0.2386,0.0983,0.3406,0.1114,0.0602,0.1549,0.1586,0.0693,0.1662,0.1154,0.0815,0.1471,0.0596,0.1399,0.1037,0.1103,#DIV/0!,-0.9530,0.8612,-0.0266,-0.8282,0.3163
-0.4118,0.7899,0.0766,1.0946,1.7370,0.6183,0.7992,-1.1845,0.4338,1.7718,0.1217,0.2021,0.2126,0.0755,0.3390,0.0968,0.0526,0.1344,0.1268,0.0571,0.1558,0.0916,0.0264,0.1122,0.0355,0.1076,0.0632,-0.3319,#DIV/0!,1.3809,2.9021,-0.0514,2.0641,0.1595
-0.3183,0.2257,0.2823,0.3973,1.1071,1.0135,0.2611,-1.6021,0.1634,1.1087,0.0904,0.2028,0.1942,0.0390,0.3620,0.0722,0.0196,0.1250,0.1053,0.0466,0.1531,0.0820,0.0124,0.1080,0.0331,0.0844,0.0497,-0.0687,#DIV/0!,1.3257,2.4982,-0.6060,2.1014,0.1196
-0.0005,1.1772,0.2401,1.1356,1.7095,0.8195,0.3381,-2.1377,0.3314,1.1519,0.0451,0.2300,0.2433,0.0590,0.4093,0.0865,0.0119,0.1393,0.1080,0.0532,0.1672,0.0963,0.0365,0.1272,0.0464,0.0777,0.0811,0.4511,#DIV/0!,-0.7627,1.3771,-1.0927,-0.4432,0.0994
0.0625,0.9556,0.1536,1.0550,1.6654,-0.0215,0.0815,-1.4323,-0.0702,-0.4836,0.0295,0.2293,0.2529,0.0821,0.4088,0.0911,0.0237,0.1500,0.1343,0.0709,0.1923,0.1287,0.1004,0.1570,0.0586,0.0522,0.0637,-0.0558,#DIV/0!,0.0452,1.7782,-1.7639,-0.3406,0.1537
-0.6282,0.9136,0.3459,1.1542,1.7928,0.0990,0.2431,-3.1795,0.1172,1.0143,-0.0142,0.2208,0.2489,0.0676,0.3882,0.0799,0.0201,0.1270,0.1249,0.0861,0.1742,0.1491,0.1138,0.1740,0.0670,0.1059,0.1739,-0.1348,#DIV/0!,1.1724,1.9108,0.0865,0.0537,0.1663
-0.0224,0.4298,0.2742,0.3038,1.1178,0.6611,0.7510,-1.1761,0.2812,0.9707,0.0660,0.2253,0.2564,0.0731,0.3886,0.0942,0.0212,0.1347,0.1283,0.0782,0.1841,0.1419,0.0745,0.1708,0.0545,0.1239,0.0674,0.1303,#DIV/0!,-0.1552,1.6462,0.7788,0.5151,0.3486
0.0324,1.1398,0.0496,1.3240,0.6652,1.5484,1.1793,-1.8642,0.3065,-0.8319,0.1190,0.2198,0.2426,0.0930,0.3840,0.1025,0.0300,0.1308,0.1324,0.0647,0.1730,0.1212,0.0503,0.1529,0.0484,0.0801,-0.0028,-0.0708,#DIV/0!,0.6541,1.5267,0.3345,1.0833,0.2151
-0.7170,0.8138,-0.2695,1.1460,0.8120,1.2074,0.8490,-2.6242,0.2703,-0.0508,0.0029,0.2043,0.2286,0.1070,0.3305,0.0940,0.0354,0.1126,0.1198,0.0643,0.1655,0.1209,0.0613,0.1443,0.0436,0.0356,-0.0341,0.3428,#DIV/0!,1.0803,2.5139,0.5111,2.1664,0.2183
-0.8741,0.4085,-0.4263,0.8462,0.7737,1.5522,0.9123,-1.2743,0.2000,2.7930,0.0462,0.2121,0.2257,0.0941,0.2870,0.0843,0.0287,0.1095,0.1234,0.0679,0.1607,0.1282,0.0844,0.1585,0.0594,0.0505,0.0191,0.4343,#DIV/0!,0.7830,2.9028,0.0320,0.0043,0.0820
-0.5870,0.2148,0.0619,0.0245,0.7485,1.0913,1.2500,-1.4096,0.2372,2.6458,0.1112,0.2243,0.2434,0.0947,0.2790,0.0874,0.0308,0.1024,0.1224,0.0717,0.1524,0.1387,0.0983,0.1595,0.0668,0.0559,0.0525,0.1489,#DIV/0!,0.2737,2.7368,-0.5268,-1.1474,0.0364
-0.2335,0.9313,0.4260,1.3371,1.3265,-0.6205,-0.2446,-2.8521,0.1133,1.6435,0.0748,0.2236,0.2489,0.1024,0.2583,0.0962,0.0363,0.1085,0.1237,0.0697,0.1570,0.1251,0.0830,0.1505,0.0624,0.0713,0.1096,-0.1236,#DIV/0!,0.3831,1.8774,-0.3634,0.0414,0.0364
-0.3910,1.3741,-0.2565,1.6212,1.7025,-0.1432,0.2679,-2.7108,0.2330,1.5411,0.1133,0.2118,0.2379,0.1030,0.2481,0.1040,0.0444,0.1143,0.1350,0.0672,0.1689,0.1186,0.0597,0.1645,0.0643,0.0867,0.1447,-0.5931,#DIV/0!,0.8762,2.5207,0.2099,0.4550,0.0159
-0.8682,0.6528,-0.5456,0.7383,0.7849,-0.1408,-0.2885,-1.7021,0.0155,1.4595,0.1482,0.2183,0.2321,0.0831,0.2866,0.1057,0.0410,0.1182,0.1277,0.0636,0.1756,0.1106,0.0428,0.1468,0.0481,0.0597,0.1202,-0.0995,#DIV/0!,1.1016,2.2596,0.4085,2.1237,-0.0298
-0.5816,0.2155,-0.1428,0.2484,0.7588,1.1346,0.3002,-0.6878,0.3383,2.4594,0.1508,0.2036,0.2150,0.0797,0.2983,0.1087,0.0432,0.1211,0.1243,0.0589,0.1732,0.0909,0.0013,0.1521,0.0442,0.0708,0.1469,-0.0350,#DIV/0!,0.8313,1.9089,0.5568,0.5026,0.0380
0.1672,0.8598,0.4057,1.0324,0.9686,0.9347,0.6383,-2.1870,0.3672,2.3716,0.1269,0.1724,0.1968,0.0534,0.2862,0.0878,0.0172,0.0919,0.0864,0.0339,0.1432,0.0602,-0.0603,0.0902,0.0117,0.0804,0.0857,-0.1913,#DIV/0!,0.8896,1.9751,-0.1080,-0.0652,0.0488
0.2054,0.7337,-0.1517,0.9537,0.5461,1.7173,1.4105,-1.1460,0.3195,1.1537,0.0872,0.1516,0.1610,0.0232,0.2651,0.0545,-0.0058,0.0686,0.0675,0.0387,0.1289,0.0427,-0.0882,0.0471,-0.0122,0.0648,-0.0229,-0.1743,#DIV/0!,0.4788,1.5120,-0.0073,0.2884,0.0660
0.0870,0.6004,0.0275,0.7434,0.9117,0.3627,0.0664,-1.0366,0.0573,-1.1556,0.1267,0.1337,0.1490,0.0298,0.2286,0.0398,-0.0142,0.0476,0.0324,0.0138,0.0960,0.0038,-0.1196,0.0107,-0.0117,0.0781,-0.1066,-0.0514,#DIV/0!,0.8236,1.4485,-0.8770,0.2725,-0.0410
-0.1982,0.9676,-0.0471,0.7639,1.2288,0.4457,0.0484,-1.2568,0.2400,0.8655,0.1398,0.1236,0.1354,0.0157,0.2050,0.0241,-0.0205,0.0181,-0.0100,0.0001,0.0551,-0.0146,-0.1067,0.0020,0.0008,0.1393,-0.0175,-0.0816,#DIV/0!,1.2140,1.3047,-0.0996,0.0310,0.0611
0.0118,0.2871,-0.5529,0.1909,0.7924,1.0006,0.6264,-0.4670,0.2189,1.7927,0.0501,0.1146,0.1182,0.0069,0.1853,0.0158,-0.0253,0.0058,-0.0196,0.0032,0.0431,-0.0119,-0.0673,0.0129,0.0025,0.1136,0.1218,-0.3857,#DIV/0!,0.9364,2.3696,0.5980,1.7375,0.2093
-0.7283,0.0542,-0.3959,-0.1301,0.1592,0.0280,-0.3717,-1.6757,0.0872,-0.4390,0.0569,0.1375,0.1382,0.0320,0.1619,0.0306,-0.0192,0.0000,-0.0161,0.0063,0.0344,0.0037,-0.0192,0.0276,0.0136,0.0815,0.1001,-0.2324,#DIV/0!,0.7364,2.7440,0.4094,1.4678,0.0600
-0.3167,0.4252,-0.1837,0.6309,0.6791,-0.8292,-0.2135,-0.6724,-0.0274,0.4220,0.0675,0.1810,0.1840,0.0562,0.1779,0.0548,0.0020,0.0176,0.0162,0.0379,0.0661,0.0536,0.0416,0.0426,0.0156,0.1191,0.0176,0.2389,#DIV/0!,0.0132,1.1332,0.5055,0.1771,0.0788
0.0670,-0.3088,-0.1464,0.0423,-0.6424,1.0709,0.7616,-0.3884,-0.1035,1.6196,0.0673,0.2000,0.2062,0.0524,0.1976,0.0660,0.0103,0.0401,0.0579,0.0460,0.0885,0.0709,0.0646,0.0865,0.0297,0.1022,0.0771,0.7681,#DIV/0!,-0.4836,0.0778,0.3106,-1.0215,0.1336
-0.4342,-0.6541,0.2197,-0.3480,-0.7657,0.9476,0.3030,-3.4699,-0.1914,1.3211,0.0439,0.2029,0.2061,0.0745,0.2044,0.0849,0.0207,0.0421,0.0565,0.0406,0.0860,0.0690,0.0597,0.1016,0.0494,0.0779,0.0971,0.3953,#DIV/0!,0.1578,0.6695,-1.6101,-0.4497,-0.1579
-0.3604,-1.0192,-0.6689,-0.4885,-0.5233,-0.7951,-1.7985,-2.5549,-0.1408,-0.4248,0.1354,0.2261,0.2211,0.0936,0.2474,0.1073,0.0250,0.0543,0.0572,0.0508,0.1033,0.0929,0.0709,0.1156,0.0561,0.0883,0.1390,0.1337,#DIV/0!,-0.9879,1.0883,-0.2000,-0.5931,-0.1286
0.4045,-0.4195,-0.6153,-0.4329,-0.5691,0.3874,-0.3123,-1.6620,0.1855,0.3858,0.1384,0.2284,0.2305,0.0929,0.2803,0.1120,0.0329,0.0688,0.0777,0.0522,0.1214,0.0869,0.0446,0.1092,0.0440,0.0692,0.1394,0.2034,#DIV/0!,-0.1431,1.3527,0.4551,0.6412,0.1265
0.1600,-0.0685,-0.3863,-0.0350,-0.0293,0.0736,0.4106,-2.9950,0.3538,1.4882,0.0087,0.1953,0.1958,0.0866,0.2438,0.0987,0.0324,0.0488,0.0573,0.0541,0.1044,0.0738,0.0061,0.0879,0.0185,0.1226,0.0615,0.1103,#DIV/0!,0.7783,0.4831,-1.4069,0.1600,-0.1281
0.0680,-0.3471,0.3167,-0.6358,-0.1571,-0.7552,-0.4245,-1.4438,-0.2819,0.7858,0.0080,0.1836,0.1762,0.0601,0.2447,0.0835,0.0185,0.0462,0.0577,0.0494,0.1051,0.0729,0.0042,0.0970,0.0294,0.0705,0.0962,-0.1504,#DIV/0!,0.7323,0.7386,-0.6789,1.2555,-0.0744
0.2199,-0.2589,0.2846,-0.9023,-0.7245,0.0362,-0.1892,-1.8873,0.0822,1.2051,-0.0653,0.1777,0.1643,0.0391,0.2608,0.0696,0.0031,0.0341,0.0420,0.0307,0.0957,0.0505,-0.0116,0.0563,0.0097,0.0806,0.0571,-0.0007,#DIV/0!,0.4610,1.3665,-0.3983,1.2456,-0.0568
0.4402,-1.4715,-0.1694,-1.7332,-0.6666,0.0454,-0.0157,-1.1361,0.2585,2.5673,0.0548,0.1748,0.1697,0.0316,0.2801,0.0567,-0.0112,0.0235,0.0155,0.0160,0.0826,0.0366,-0.0608,0.0609,-0.0009,0.0767,0.1302,0.3956,#DIV/0!,0.2900,1.6424,-0.5880,0.2876,0.0140
-0.0869,-1.4025,-0.7993,-1.6723,-1.6189,-0.8981,-0.5954,-3.0892,0.0198,1.0417,0.0275,0.1621,0.1636,0.0224,0.2737,0.0358,-0.0255,0.0056,-0.0088,0.0010,0.0578,0.0090,-0.0831,0.0280,-0.0085,0.0544,0.0406,0.3809,#DIV/0!,0.7051,0.3529,-1.7114,-0.2484,-0.0889
-0.0573,-0.6719,-0.0835,-0.8994,-1.5614,0.1326,-0.2899,-2.9300,0.1695,1.2164,0.0453,0.1349,0.1368,0.0212,0.2315,0.0328,-0.0247,0.0020,-0.0045,0.0066,0.0628,0.0100,-0.0721,0.0151,-0.0136,0.0422,-0.1172,0.4393,#DIV/0!,-0.6417,0.0423,-1.4588,-0.6901,-0.1889
0.3196,-0.2304,0.2856,-0.4778,-0.8322,-0.8803,-0.9138,-1.7217,0.0319,-0.0975,0.0651,0.1679,0.1675,0.0267,0.2482,0.0437,-0.0198,0.0277,0.0242,0.0175,0.1021,0.0395,-0.0398,0.0543,0.0021,0.1126,0.0177,0.1534,#DIV/0!,-0.2012,1.1954,-1.1022,0.8311,-0.1905
0.1149,-0.1294,-0.2635,-0.3459,-0.2081,-1.0390,-1.3025,-0.2537,-0.2468,-0.6236,0.1083,0.1703,0.1630,0.0567,0.2356,0.0598,-0.0035,0.0407,0.0494,0.0412,0.1236,0.0741,0.0162,0.0992,0.0343,0.0931,0.0850,-0.1280,#DIV/0!,0.1507,0.6487,-0.5012,0.7537,0.0945
1.2382,-0.5652,0.5368,-1.0750,-0.6613,-0.7243,-0.8820,-0.8626,-0.1290,2.1875,0.1131,0.1442,0.1405,0.0584,0.2047,0.0533,-0.0029,0.0295,0.0477,0.0443,0.1235,0.0817,0.0419,0.0870,0.0299,0.1235,0.0296,0.0807,#DIV/0!,-0.9588,1.0108,-0.1085,0.1766,-0.0983
0.7589,-0.6147,0.3123,-0.8405,-0.4811,-1.5734,-1.8114,-0.8230,-0.0916,-0.4423,0.0710,0.1256,0.1343,0.0489,0.1872,0.0475,-0.0127,0.0185,0.0328,0.0255,0.1175,0.0662,0.0109,0.0734,0.0179,0.1067,0.0542,0.0220,#DIV/0!,-0.6820,1.1353,-0.9982,-1.1311,-0.1622
0.1339,-0.7058,-0.1501,-1.0247,-0.8078,-0.3052,-1.1089,-0.7343,-0.1968,0.7757,0.0530,0.1148,0.1095,0.0455,0.2027,0.0537,-0.0065,0.0138,0.0187,0.0281,0.1185,0.0623,-0.0044,0.0871,0.0247,0.0886,0.1266,-0.0264,#DIV/0!,-0.9897,0.9150,-0.1320,-0.2161,0.0491
-0.0769,-0.5282,-0.0988,-0.7005,-0.4096,0.4773,-0.8216,-1.5677,-0.0907,2.3292,-0.0164,0.1106,0.0940,0.0149,0.2049,0.0340,-0.0303,0.0165,0.0128,-0.0091,0.1158,0.0224,-0.0596,0.0651,-0.0010,0.0796,0.0413,-0.2230,#DIV/0!,-0.7206,1.1436,0.4577,0.1706,0.0890
-1.2391,-0.5245,-0.0614,-0.7161,-1.1713,0.2287,-0.3985,-2.7705,-0.0113,1.9363,0.0295,0.1008,0.0986,0.0127,0.1847,0.0165,-0.0373,0.0011,-0.0102,0.0084,0.0716,0.0157,-0.0770,0.0178,-0.0274,0.0605,-0.1636,-0.0210,#DIV/0!,-1.2290,1.2029,-1.6750,-1.9755,-0.0915
0.4411,-0.2003,-0.0056,-0.6565,-1.0492,-0.5769,-1.8107,-1.4208,-0.3421,0.2276,-0.0397,0.0783,0.0857,-0.0108,0.1739,0.0094,-0.0428,0.0039,0.0068,0.0118,0.0649,0.0141,-0.0448,-0.0130,-0.0271,0.0730,-0.2062,0.6070,#DIV/0!,0.2782,0.2178,-0.7395,-1.6266,-0.0321
-0.7956,-0.8450,-0.8298,-0.8390,-0.4718,-0.7497,-1.2329,-1.3673,-0.1807,-1.6518,-0.1222,0.0554,0.0534,0.0119,0.1500,0.0099,-0.0390,0.0095,0.0288,0.0200,0.0693,0.0323,0.0101,0.0273,0.0050,0.0813,0.0400,0.3302,#DIV/0!,-0.0648,0.1355,-0.6705,-0.3656,-0.0365
-0.1719,-0.4937,-0.0316,-0.5417,-0.2738,-0.0648,-0.1937,-1.9898,-0.1389,1.2401,-0.0345,0.0687,0.0985,0.0323,0.1303,0.0074,-0.0350,0.0022,0.0143,0.0242,0.0656,0.0506,0.0314,0.0601,0.0238,0.1018,0.1267,-0.1220,#DIV/0!,0.7640,0.8151,-1.1452,0.3234,-0.0192
1.5744,-1.0425,1.5885,-0.9317,-1.7993,0.2512,-0.2167,-1.1146,-0.2876,1.1754,0.0065,0.0792,0.1278,0.0426,0.1151,0.0051,-0.0266,-0.0154,0.0031,0.0186,0.0713,0.0484,0.0391,0.0755,0.0241,0.1223,0.0267,-0.0470,#DIV/0!,0.8419,1.4201,-0.1108,0.0063,0.0042
0.8375,-0.4993,-0.2305,-0.5884,-1.1183,-0.1207,0.2137,-1.3396,-0.0022,-1.9124,-0.0579,0.0688,0.0605,0.0309,0.1187,0.0235,-0.0176,0.0013,0.0400,0.0327,0.1029,0.1008,0.0995,0.1116,0.0423,0.1155,-0.0805,0.1242,#DIV/0!,0.6479,0.9826,-1.9861,-0.0231,0.0725
0.5234,-0.4577,-0.6351,-0.3570,-0.6173,-1.3794,-2.0001,-1.0231,-0.4382,-3.2419,-0.0730,0.0622,0.0393,0.0220,0.1461,0.0291,-0.0119,0.0134,0.0675,0.0490,0.1237,0.1159,0.1291,0.1330,0.0533,0.0783,0.0109,0.1918,#DIV/0!,0.2791,0.3517,-0.6470,1.2917,-0.1436
0.7953,-0.0284,-0.3513,0.0283,-0.3408,-1.3526,-1.1347,-1.8617,-0.3417,-0.6817,-0.0639,0.0724,0.0799,0.0263,0.1433,0.0238,-0.0036,-0.0008,0.0550,0.0392,0.1199,0.0877,0.0753,0.1191,0.0388,0.1078,0.1103,0.0595,#DIV/0!,0.2755,0.3946,-0.5954,-1.5314,-0.1868
0.4183,0.6015,0.2589,0.5136,0.9158,-0.0841,0.1813,-2.1168,0.0655,-0.4079,-0.0765,0.0710,0.0669,0.0309,0.1362,0.0339,-0.0027,0.0072,0.0619,0.0245,0.1184,0.0736,0.0359,0.1071,0.0219,0.1318,0.0719,0.0330,#DIV/0!,-0.0321,1.1896,-0.4768,-0.6595,0.1532
-0.2345,0.1183,0.1689,-0.2512,1.0053,1.0743,-0.2777,-1.9146,-0.3135,0.0802,-0.0802,0.0656,0.0588,0.0140,0.1372,0.0296,-0.0133,0.0316,0.0740,0.0278,0.1442,0.0634,-0.0125,0.0824,0.0015,0.0628,0.0293,-0.1555,#DIV/0!,-0.2428,0.6710,0.1732,0.4349,0.0502
0.2865,-0.6358,0.4357,-0.7801,0.0336,-1.2155,-2.2431,-2.3965,-0.4111,0.2747,-0.1069,0.0298,0.0356,0.0193,0.0761,0.0199,-0.0163,0.0018,0.0362,0.0260,0.1147,0.0543,-0.0421,0.0610,-0.0146,0.0556,-0.0114,-0.2396,#DIV/0!,0.5129,0.1144,-1.4127,0.0701,-0.2555
-0.1041,-0.0188,0.1689,-0.2686,-0.0426,0.1165,-0.8073,-1.0076,-0.2107,-0.0919,-0.0637,0.0047,0.0095,-0.0174,0.0232,-0.0217,-0.0425,-0.0330,-0.0074,-0.0012,0.0798,0.0186,-0.0710,0.0376,-0.0282,0.0453,-0.0519,-0.2952,#DIV/0!,0.5457,0.4263,-2.1644,-1.9598,-0.1490
0.9490,0.3018,0.1287,0.1012,0.0156,1.0832,0.4191,-0.9827,-0.2581,0.3020,-0.1231,0.0144,0.0132,-0.0444,0.0215,-0.0513,-0.0676,-0.0540,-0.0336,-0.0110,0.0770,-0.0014,-0.0883,0.0171,-0.0487,0.0819,-0.1020,0.1638,#DIV/0!,0.1129,0.9605,-0.0772,0.5189,-0.0291
0.1664,0.1705,-0.2831,0.3331,0.0927,-1.0535,-0.6965,-0.9260,-0.2208,-0.3418,-0.0838,-0.0084,-0.0074,-0.0471,0.0107,-0.0591,-0.0740,-0.0734,-0.0579,-0.0132,0.0662,-0.0027,-0.0854,0.0370,-0.0287,0.1035,0.0104,-0.0741,#DIV/0!,0.6059,1.0866,-0.4063,-0.2399,-0.0933
-1.7026,0.3998,-0.3962,0.1310,0.3634,-1.5369,-1.5150,-1.9650,-0.1732,-1.0095,-0.1297,-0.0335,-0.0485,-0.0616,-0.0051,-0.0780,-0.0901,-0.0979,-0.0887,-0.0334,0.0283,-0.0276,-0.1083,0.0113,-0.0402,0.0787,-0.0297,-0.3210,#DIV/0!,0.5105,1.4286,-1.2253,-0.8064,-0.1508
-1.3660,0.1238,0.1367,0.2206,1.0278,0.3037,0.3597,-0.6596,-0.1006,-0.6011,-0.0781,-0.0403,-0.0518,-0.0792,-0.0448,-0.0964,-0.1171,-0.1200,-0.1249,-0.0562,0.0107,-0.0558,-0.1491,-0.0153,-0.0585,0.0617,-0.1491,0.0757,#DIV/0!,0.2954,-0.0056,-1.5282,0.9758,-0.1143
-0.9309,-0.7025,-0.0035,-0.4506,-0.2445,0.5758,0.1031,-0.1869,-0.4168,-1.0541,-0.0868,-0.0365,-0.0558,-0.0720,-0.0284,-0.0872,-0.1119,-0.1300,-0.1367,-0.0611,0.0072,-0.0598,-0.1584,-0.0131,-0.0503,0.1153,-0.0755,-0.0057,#DIV/0!,0.5973,1.6010,-1.0794,-0.3513,-0.0905
0.0842,0.2831,0.4584,0.5714,0.4825,-1.0876,-0.5651,-1.1573,-0.0996,-3.0196,-0.1377,-0.0386,-0.0725,-0.0532,-0.0071,-0.0810,-0.1079,-0.1195,-0.1273,-0.0654,0.0128,-0.0430,-0.1028,0.0157,-0.0281,0.1177,-0.0403,-0.2141,#DIV/0!,0.8947,0.5087,-1.8505,0.5248,-0.1252
